Id,IsSold,WeeksOnStockBeforeSale,onAction,SalesSeason,TotalPrice,CarAgeYears,Kilometers,Kilowatts,Horsepower,Cars,EngineType,BodyType,TransmissionType,Color,NumberofDoors,Alarm,AlloyWheels17,ASR,AutomaticClimateControl,BiXenon,BluetoothConnection,RemoteLocking,ElectricWindows,ElectricFoldingMirrors,ElectricMirrorAdjustment,ESP,KeylessGo,LEDLights,SteeringWheelButtons,RearHeadrest,Armrest,Navigation,MobileDevicePreparation,TripComputer,RearParkingSensor,CruiseControl,Xenon,ChromePackage,FogLights,HeatedFrontSeats,FrontParkingSensor,AlloyWheels17,AlloyWheels19,ParkingCamera,PanoramicRoof,SlidingPanoramicRoof,AllWheelDrive,ManualAirConditioning,SideRollerBlinds,HeatedRearSeats,AlloyWheels19,ElectricSeatAdjustment,ElectricSunroof,SeatMemoryPackage,RearRollerBlind,CooledFrontSeats,HeadUpDisplay,ParkAssist,360ParkingCamera,AlloyWheels21,PassengerSeatMemoryPackage,AirSuspension,AlloyWheels22,AlloyWheels21,CooledRearSeats,FrontElectricWindows,AlloyWheels16,VirtualCockpit,Alcantara,LeatherAlcantara,Leather,Fabric,LeatherFabric
3695,1,18,0,Summer,21021,3,156610,110,150,Peugeot_3008,Diesel,Crossover,Manual_6_speed,Blue metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3697,1,21,0,Summer,22000,3,136891,88,120,Peugeot_5008,Diesel,Minivan,Automatic,Grey metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3699,1,10,0,Spring,4097,8,274818,55,75,Renault_Clio,Diesel,Small car,Manual,White metallic,doors_2_3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3701,1,21,0,Summer,6662,5,155582,55,75,Renault_Clio,Diesel,Small car,Manual,White metallic,doors_4_5,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3703,1,14,0,Summer,7687,5,146745,66,90,Renault_Clio,Diesel,Small car,Manual,Black metallic,doors_4_5,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3705,1,28,0,Fall,7436,6,110976,55,75,Renault_Clio,Diesel,Small car,Manual,White metallic,doors_4_5,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3707,1,25,0,Summer,8200,7,154988,96,130,Renault_Laguna_GT,Diesel,Wagon,Manual_6_speed,Grey metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3709,1,13,0,Summer,8200,5,145535,81,110,Renault_Megane,Diesel,Sedan,Manual_6_speed,White metallic,doors_4_5,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3711,0,46,1,,8513,5,152070,70,95,Renault_Megane,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3713,1,13,0,Summer,10764,3,118488,66,90,Renault_Megane,Diesel,Sedan,Manual_6_speed,White metallic,doors_4_5,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3715,1,25,0,Summer,8974,6,146822,81,110,Renault_Scenic,Diesel,Minivan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3717,1,9,0,Spring,14867,3,138941,81,110,Renault_Scenic,Diesel,Minivan,Manual_6_speed,Silver metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3719,1,15,0,Summer,9738,6,136844,81,110,Renault_Scenic,Diesel,Minivan,Manual_6_speed,Bordeaux metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3721,1,21,0,Summer,13795,3,128524,85,116,Skoda_Octavia,Diesel,Wagon,Manual,Black metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3723,1,13,0,Summer,10764,5,145970,75,102,Volkswagen_Caddy,Diesel,Van,Manual,White metallic,doors_4_5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3725,0,46,1,,7687,9,243823,77,105,Volkswagen_Golf_VI,Diesel,Sedan,Manual,Blue metallic,doors_4_5,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3727,1,15,0,Summer,11790,3,148993,66,90,Volkswagen_Golf_VII,Diesel,Sedan,Manual,Grey metallic,doors_4_5,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3729,1,13,0,Summer,13282,5,60210,81,110,Volkswagen_Golf_VII,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3731,1,13,0,Summer,11790,5,116727,77,105,Volkswagen_Golf_VII,Diesel,Sedan,Manual,Grey metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3733,0,46,1,,13841,4,175882,110,150,Volkswagen_Golf_VII,Diesel,Sedan,Manual_6_speed,White metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3735,1,13,0,Summer,15892,4,147557,110,150,Volkswagen_Golf_VII,Diesel,Sedan,Automatic_DSG,White metallic,doors_4_5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3737,1,39,0,Winter,15379,5,144858,88,120,Volkswagen_Passat,Diesel,Sedan,Manual_6_speed,Brown metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3739,0,46,0,,15892,5,95058,88,120,Volkswagen_Passat,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3741,1,12,0,Spring,13328,4,161890,88,120,Volkswagen_Passat,Diesel,Wagon,Automatic_DSG,Grey metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3743,1,13,0,Summer,14867,5,158670,88,120,Volkswagen_Passat,Diesel,Sedan,Manual_6_speed,Silver metallic,doors_4_5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3745,1,16,0,Summer,16405,4,142844,88,120,Volkswagen_Passat,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3747,1,15,0,Summer,18923,4,93864,110,150,Volkswagen_Passat,Diesel,Sedan,Automatic_DSG,Black metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3749,1,9,0,Spring,22046,3,158588,110,150,Volkswagen_Tiguan,Diesel,SUV,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3751,0,46,1,,9692,9,198736,103,140,Volkswagen_Touran,Diesel,Minivan,Manual_6_speed,Black metallic,doors_4_5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3753,1,16,0,Summer,15379,5,143626,75,102,Volkswagen_Transporter_T5,Diesel,Van,Manual,White metallic,doors_4_5,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3755,1,36,0,Fall,19995,3,174801,140,190,Volvo_XC60,Diesel,SUV,Manual_6_speed,White metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3757,1,16,0,Summer,15379,6,138746,110,150,Audi_A3,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3759,1,14,0,Summer,20974,4,128575,140,190,Audi_A4,Diesel,Sedan,Automatic,Dark grey metallic,doors_4_5,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3761,1,32,0,Fall,21021,4,128427,110,150,Audi_A4,Diesel,Sedan,Manual_6_speed,Dark grey metallic,doors_4_5,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3763,0,45,1,,13795,8,368000,130,177,Audi_A6,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3765,1,20,0,Summer,24097,4,149778,100,136,Audi_A6,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3767,1,18,0,Summer,22046,4,125755,100,136,Audi_A6,Diesel,Sedan,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3769,1,16,0,Summer,23585,5,124573,110,150,Audi_A6,Diesel,Sedan,Manual_6_speed,White metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3771,1,9,0,Spring,17944,8,212848,150,204,Audi_A6,Diesel,Sedan,Automatic,Silver metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3773,1,6,0,Spring,53282,2,18758,210,286,Audi_A6_50,Diesel,Sedan,Automatic,Black metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3775,0,45,1,,25636,5,31353,135,184,Audi_Q3,Diesel,SUV,Automatic,White metallic,doors_4_5,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3777,0,45,1,,27174,3,124906,110,150,Audi_Q3,Diesel,SUV,Automatic,Black metallic,doors_4_5,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3779,0,45,0,,13841,7,262671,100,136,Audi_Q3,Diesel,SUV,Manual_6_speed,Other,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3781,0,45,0,,16405,6,148813,100,136,BMW_318_D,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3783,1,14,0,Summer,17944,4,152340,110,150,BMW_318_D,Diesel,Sedan,Automatic,Dark blue metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3785,1,21,0,Summer,17385,5,158783,120,163,BMW_320_D,Diesel,Sedan,Manual_6_speed,Dark blue metallic,doors_4_5,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3787,0,45,1,,18969,4,146538,110,150,BMW_X1,Diesel,SUV,Manual_6_speed,Dark blue metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3789,1,35,0,Fall,6923,5,134973,50,68,Citroen_C3,Diesel,Small car,Manual,Silver metallic,doors_4_5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3791,1,15,0,Summer,7128,5,89972,50,68,Citroen_C3,Diesel,Small car,Manual,White metallic,doors_4_5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3793,1,14,0,Summer,9692,3,91485,55,75,Citroen_C3,Diesel,Small car,Manual,White metallic,doors_4_5,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3795,1,7,0,Spring,6923,6,158550,68,92,Citroen_C3,Diesel,Small car,Manual,Grey metallic,doors_4_5,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3797,1,14,0,Summer,11277,3,139913,88,120,Citroen_C4,Diesel,Sedan,Automatic,Grey metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3799,1,31,0,Fall,9738,4,157231,88,120,Citroen_C4,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3801,1,34,0,Fall,9226,5,127451,73,100,Citroen_C4,Diesel,Sedan,Manual,Grey metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3803,1,4,0,Spring,6149,12,192733,80,110,Citroen_C5,Diesel,Sedan,Manual,Other,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3805,1,2,0,Spring,7641,7,233893,120,163,Citroen_C5,Diesel,Sedan,Manual_6_speed,Anthracite metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3807,1,15,0,Summer,5949,9,161522,66,90,Kia_Ceed,Petrol,Sedan,Manual,White metallic,doors_4_5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3809,1,40,0,Winter,28200,5,114075,132,180,Land_Rover_Range,Diesel,SUV,Manual_6_speed,Red metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3811,0,45,0,,27687,3,168979,110,150,Mercedes-Benz_E_200,Diesel,Sedan,Automatic,Brown metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3813,1,32,0,Fall,30764,4,159665,120,163,Mercedes-Benz_GLC_220,Diesel,SUV,Automatic,Red metallic,doors_4_5,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3815,1,3.14,0,Spring,9738,9,138153,82,112,Mini_Cooper_Countryman,Diesel,Crossover,Manual_6_speed,Black metallic,doors_4_5,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3817,1,14,0,Summer,14867,5,132789,81,110,Nissan_Qashqai,Diesel,SUV,Manual_6_speed,Bordeaux metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3819,1,18,0,Summer,15333,5,112998,96,130,Nissan_Qashqai,Diesel,SUV,Manual_6_speed,White metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3821,1,22,0,Summer,16405,4,91390,96,130,Nissan_Qashqai,Diesel,SUV,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3823,1,22,0,Summer,11590,4,69627,70,95,Opel_Astra,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3825,1,22,0,Summer,11231,4,92819,81,110,Opel_Astra,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3827,0,45,1,,6923,8,203782,92,125,Opel_Astra,Diesel,Sedan,Manual_6_speed,Grey metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3829,1,15,0,Summer,7641,9,145381,96,130,Opel_Insignia,Diesel,Sedan,Manual_6_speed,Silver metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3831,1,27,0,Fall,6410,7,130201,50,68,Peugeot__208,Diesel,Small car,Manual,White metallic,doors_4_5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3833,1,15,0,Summer,8154,3,98826,73,100,Peugeot__208,Diesel,Small car,Manual,White metallic,doors_4_5,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3835,1,14,0,Summer,9226,6,93803,68,92,Peugeot__308,Diesel,Sedan,Manual,White metallic,doors_4_5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3837,1,9,0,Spring,8713,7,209624,84,114,Peugeot__508,Diesel,Sedan,Automatic,Dark grey metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3839,1,27,0,Fall,16359,2,148990,110,150,Peugeot__508,Diesel,Sedan,Manual_6_speed,Silver metallic,doors_4_5,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3841,1,31,0,Fall,10764,5,143231,100,136,Peugeot__508,Diesel,Wagon,Manual_6_speed,Silver metallic,doors_4_5,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
